"","logFC","logCPM","F","PValue","FDR"
"ENSG00000071539",1.37565083752479,4.35817662488174,188.712747041351,4.05420591502693e-34,1.1005656295897e-31
"ENSG00000068489",2.24133984204223,5.04136447571612,186.219150050078,8.95312524903828e-34,2.39469767690453e-31
"ENSG00000146410",1.34274723800322,1.92012915251691,185.947726468882,9.76178392252937e-34,2.57314965192702e-31
"ENSG00000085999",1.21499958628855,2.30140245892966,184.896315792698,1.36519950184103e-33,3.54717836278351e-31
"ENSG00000085840",1.21532039244061,2.62831866821037,184.80338732053,1.40632456726158e-33,3.60256777878221e-31
"ENSG00000102384",1.25110336522851,2.84244654944374,183.722434588825,1.98697830047174e-33,5.01932796235834e-31
"ENSG00000188610",1.56032929892931,0.340051919786732,182.393807795602,3.04186999701523e-33,7.57883993228945e-31
"ENSG00000175063",1.68453122629073,5.29929327750677,181.860989667806,3.6095152415293e-33,8.87160313688309e-31
"ENSG00000197299",1.19064185459041,3.19358756590319,181.812845972991,3.66578554291399e-33,8.88977432726929e-31
"ENSG00000024526",1.38467879532599,3.54321090816624,180.481485419831,5.6261231940993e-33,1.34642011387208e-30
"ENSG00000112029",1.08388735549676,3.69797396517256,180.004429841549,6.56136145473621e-33,1.54984470310055e-30
"ENSG00000094804",1.78102065968201,5.1216477806252,179.827855509829,6.94591669448872e-33,1.61964529281232e-30
