"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000203797",0.0863456541138449,1.91599470602623,0.116441608557039,0.732926364098359,0.836867644561551
"ENSG00000277215",-0.0923691291954344,-1.44273988256766,0.11615477257925,0.733242958673505,0.837176580813164
"ENSG00000100505",-0.135131692470946,1.99902547733177,0.116080299891735,0.733325229069864,0.837217956582931
"ENSG00000112855",0.031670697189837,5.26293550191351,0.11596893070319,0.7334483142147,0.837305921349294
"ENSG00000080371",0.0315175401695377,6.4075720985232,0.11580498433743,0.733629627687203,0.837345964910682
"ENSG00000009780",-0.027849133798747,3.83527253520494,0.115798256503638,0.733637071269582,0.837345964910682
"ENSG00000067601",0.0398042514325567,1.02711313985297,0.115794295238274,0.733641454071716,0.837345964910682
"ENSG00000113460",-0.0391086817810774,5.32633640255422,0.115770715871818,0.733667544359833,0.837345964910682
"ENSG00000140829",-0.0340765361441206,5.63810643570599,0.115716251455595,0.733727819921936,0.837362213009987
"ENSG00000163827",-0.0850048065711076,-0.666160364613659,0.114809977995151,0.734733120638824,0.838453185646613
"ENSG00000139567",-0.0365602024513119,4.46290641549212,0.114771438587738,0.73477596910168,0.838453185646613
"ENSG00000105726",-0.0344387513748718,6.67080286756999,0.114697216611447,0.734858512369056,0.838494769320476
"ENSG00000063046",0.0363949283447533,8.40763343093795,0.114623138456153,0.734940925380653,0.838534642759795
"ENSG00000237945",-0.102807985153328,2.58923819022463,0.114582934764229,0.734985664992119,0.838534642759795
"ENSG00000244486",-0.0672264716247439,3.25707466778491,0.114195036298497,0.735417777601425,0.83890812477687
"ENSG00000101367",0.0325531266926123,7.64113745207583,0.114169912463311,0.735445793326566,0.83890812477687
"ENSG00000070495",0.0399856524686793,4.73629746521167,0.114164885574027,0.73545139925045,0.83890812477687
"ENSG00000270605",-0.0866648890925727,0.957621576904187,0.113919099456211,0.735725664750865,0.839168112064429
"ENSG00000228314",0.149053064800133,1.24776788167657,0.113877961812904,0.735771601225613,0.839168112064429
"ENSG00000074071",-0.0480919975979361,6.0596461086319,0.113679277250924,0.73599359315734,0.839328834049893
"ENSG00000256594",-0.0448724481757987,0.597884213901255,0.113669238788773,0.736004814947313,0.839328834049893
"ENSG00000142856",-0.0399952966078447,3.90214480941196,0.113626184772741,0.736052950404505,0.839331101063143
"ENSG00000153993",0.0917916744810697,2.27645109825685,0.113486093066513,0.736209646726195,0.839442464541276
"ENSG00000170759",-0.0400419448851114,8.20312529451099,0.113456359741647,0.73624291809778,0.839442464541276
"ENSG00000126062",0.0338790924663576,5.21535244523928,0.113234025655657,0.736491862303968,0.839673665867521
"ENSG00000141642",-0.054260554528683,1.55339703343971,0.113082998810142,0.736661120056628,0.839813993455557
