"","logFC","unshrunk.logFC","logCPM","PValue","FDR"
"GABRA5",2.47279677774946,3.24242669720735,-3.50940171513024,6.44773425145721e-09,5.92588068617917e-07
"CT45A1",-3.74426734158289,-3.86527976372809,-0.691484976454471,6.55318194046479e-09,5.972272366947e-07
"AQP5",2.22199614503829,2.22466174127062,2.33802125645317,6.56223313085777e-09,5.972272366947e-07
"HOXB1",2.64000269793693,2.92962529465678,-2.94595977763514,6.60665418489525e-09,5.98351199648498e-07
"PLEKHS1",2.64002709971462,2.64077465711787,4.684704163703,6.74633936885125e-09,6.08050500505594e-07
"NPFFR2",2.26175679260312,2.31590875441642,-1.62759061994089,6.81640386381954e-09,6.1141176388116e-07
"SNAP25",1.78657365659029,1.78830806213824,2.4794696952311,6.94317718897827e-09,6.1980314265439e-07
"RS1",-1.99413354357556,-1.99747805996418,1.72166154418196,7.58862719127229e-09,6.74195321464606e-07
"GIP",2.45997646109971,3.33800221830732,-3.52868610267662,7.82169703378243e-09,6.91608538195634e-07
"FCN3",-2.25812453500943,-2.25814317373936,9.51516611782126,8.67043939116491e-09,7.63039564721527e-07
"PLPP2",1.94551621688973,1.94593929906317,4.67335845623092,9.05921612527103e-09,7.93510775817754e-07
"TAF11L14",2.30213850237031,4.54443534980257,-3.7100186697425,9.20751714393037e-09,8.00332114866533e-07
"KCNK2",2.21088973087428,2.23531883985112,-0.691790813094377,9.22288710383795e-09,8.00332114866533e-07
"FAM155B",1.99655902340572,2.02699794670812,-1.23407803360974,9.86475887359107e-09,8.52068547706428e-07
"EPHA10",2.12035918887071,2.13476673265762,-0.157283090710102,1.02518503028414e-08,8.81422908295443e-07
"C11orf86",2.3665543132318,3.01159640291253,-3.46394102147236,1.27682099458959e-08,1.0927362062412e-06
"TMEM132E",1.85791800728322,1.8789446769774,-0.896677858818971,1.32704943406845e-08,1.1305370452701e-06
"CR2",1.95414459365379,1.95595007121813,2.56264891803058,1.34258607021381e-08,1.13857401418086e-06
"IL22RA2",2.54189889651201,2.66880712408268,-2.26986280285806,1.58927518338812e-08,1.34167905413901e-06
"SPAG4",1.70808760138851,1.7084638253116,4.52947150566257,1.7250937492047e-08,1.44977811166271e-06
"COL3A1",2.02389710507467,2.02391436812686,9.45959583863191,1.76086135675117e-08,1.47320136022002e-06
"ADAM12",1.87398932163747,1.87669845831108,2.02478094064624,1.81841535858008e-08,1.51456139933163e-06
"OR2D3",2.03458029447195,3.32454103535295,-3.71739877058202,1.82825993943445e-08,1.51599314177904e-06
"MPO",-2.20682881755234,-2.21140002200963,1.56586614047342,2.14109929924196e-08,1.76422955281061e-06
"TTR",2.77374246042558,2.79591983192858,0.403183151152488,2.14654075407626e-08,1.76422955281061e-06
"SCGB1D1",2.17280915655801,4.07653450821741,-3.71749716307171,2.19395668084108e-08,1.79529165765141e-06
"RNF225",2.20699898889629,2.23822355794805,-1.01449364250301,2.287936506055e-08,1.86401883814271e-06
"LCE1E",1.94057568853383,4.19170771826177,-3.79739826377301,2.39858642603253e-08,1.94068953197376e-06
"CACNG7",2.11444962070358,3.3666266386243,-3.70580258737818,2.40284762762469e-08,1.94068953197376e-06
"RXFP1",-1.90942085942539,-1.91414417075941,1.15542414146812,2.41429558495383e-08,1.94153072105533e-06
"PIM2",1.65713378002011,1.65721267126599,6.7128866818835,2.44622133821139e-08,1.95638746598396e-06
"DEFB124",2.14079815472255,2.14236331665017,3.02655490418599,2.45374211845552e-08,1.95638746598396e-06
"KRTAP4-7",1.89445441929792,4.22619145059664,-3.81506541080127,2.48627435591288e-08,1.9738902407773e-06
"MMP7",1.87672957070721,1.88221354544121,0.920383709891917,2.59973545398402e-08,2.05522306631271e-06
"HPSE2",1.87717711287122,1.87834249701758,3.20813187998853,2.73739245490363e-08,2.15349784519696e-06
"KRT5",2.84574507135577,2.84785552851815,4.05280463543385,2.74713237474876e-08,2.15349784519696e-06
"SMR3A",2.7411533505919,3.27456216986866,-3.25570259175976,2.75874503565455e-08,2.15355255774925e-06
"SEMA5A",-2.25683760948019,-2.28628171438109,-0.906025071247112,2.79117201540347e-08,2.16518310103308e-06
"JSRP1",1.79156283925646,1.79288928670605,2.8486657967744,2.79685441040345e-08,2.16518310103308e-06
"KIR3DL1",-2.04277442159338,-2.05838591480136,-0.339793988728511,2.85826272529492e-08,2.20357882916641e-06
"PROM1",2.50186261792951,2.50269155410125,4.44154656919911,3.03582453407088e-08,2.3308386144922e-06
"C6orf15",2.47613312015206,2.9715646465324,-3.33034224110432,3.05708192986617e-08,2.33754006416038e-06
"FUT6",2.15952170659242,2.16826814710997,0.6424958684177,3.26177647884002e-08,2.4748957280769e-06
"MUC13",2.55843491231121,2.56990298995791,0.734612503070193,3.26324890982965e-08,2.4748957280769e-06
"EYA2",1.88515191222473,1.88752205454882,2.13499570303463,3.50177301671687e-08,2.64504369120999e-06
"KLRF1",-1.99864841093987,-2.0036116004434,1.21471078691979,3.52323077542148e-08,2.6505208297193e-06
"VSIG10L2",2.42305427216662,2.43926243361999,-0.00164165928401074,3.69629893795854e-08,2.76955218014026e-06
"UNC93A",2.17173043869236,3.26190543792831,-3.65912923210009,3.89732303850665e-08,2.90849423717675e-06
"HHLA2",2.13520021940075,2.13639398316409,3.61418982709804,4.01929075493793e-08,2.98756604043335e-06
"LRRN3",-1.77196570098094,-1.77310635127694,3.02975681757838,4.09114241049399e-08,3.02890650605501e-06
"BHLHA15",1.8854031205471,1.88804158963017,1.94181952480056,4.14872381913825e-08,3.05697875888566e-06
"SNX22",-1.89254184044291,-1.89460782337945,2.3764172938545,4.16182990168279e-08,3.05697875888566e-06
"SPTBN2",1.55222651038714,1.55297692164025,3.38326676673754,4.38824204633998e-08,3.21064438661039e-06
"STEAP1",1.86816781877537,1.8702668960341,2.25130445031717,4.53739475845304e-08,3.3068036722054e-06
