"","logFC","logCPM","LR","PValue","FDR"
"ENSG00000126787",3.3396416352334,1.12887135492889,278.016228916445,2.03188733447845e-62,1.05732643928477e-59
"ENSG00000111665",2.70995183153129,1.30258522458256,272.313436025943,3.55397009631723e-61,1.78971055398736e-58
"ENSG00000183856",3.86355865564991,2.81717195420981,268.06980223381,2.989461295779e-60,1.45839000901269e-57
"ENSG00000152253",3.0430386176432,0.404983138683705,267.123025179727,4.80779129901695e-60,2.27437666572586e-57
"ENSG00000131747",3.62052228636342,4.01031794197339,265.168725206342,1.28203299621609e-59,5.88641679527337e-57
"ENSG00000178999",2.84343079283912,1.33990126333938,264.37573924689,1.90870778438313e-59,8.51338206343001e-57
"ENSG00000134057",2.76721916186074,2.937303678241,263.671007464013,2.71859996843946e-59,1.17889066964746e-56
"ENSG00000106462",2.119514481447,2.33051043797555,261.921536919116,6.54143146371016e-59,2.75995369135079e-56
"ENSG00000136011",-6.75261985194287,3.85442105868779,261.163366365305,9.57044631931079e-59,3.93169046028318e-56
"ENSG00000165304",3.81464616022704,1.42592726196878,260.412887766188,1.39481541394707e-58,5.58319575054555e-56
"ENSG00000130300",2.94428057878025,5.77106553782462,260.165545146517,1.57917876735862e-58,6.16313993430885e-56
"ENSG00000112984",3.45814990083323,1.88001389949021,259.131410454277,2.6536834448097e-58,1.01040615260791e-55
"ENSG00000066279",3.57480222771705,3.08504938545625,257.367916391673,6.43070435511985e-58,2.39023156399467e-55
"ENSG00000157456",3.36262082651151,1.78664618747125,256.567225975115,9.61164464701926e-58,3.48947406010739e-55
"ENSG00000143228",3.62414755448283,1.16087412139967,255.348050988337,1.77241157603558e-57,6.28843570761168e-55
"ENSG00000075218",2.95738261078717,0.822255034469528,255.240905598605,1.8703433440802e-57,6.48842887654133e-55
"ENSG00000161888",3.05966015383024,2.17456065391259,254.679710416081,2.47889202841324e-57,8.31548702633702e-55
"ENSG00000109805",3.69226394697471,1.84542094830702,254.659997824141,2.50354167085926e-57,8.31548702633702e-55
"ENSG00000204291",3.66068626893532,3.3967538120366,251.311873598699,1.34413329875266e-56,4.37151352642245e-54
"ENSG00000156970",3.24079324613813,1.16801907489197,251.123431310434,1.47748702951706e-56,4.70715306485527e-54
"ENSG00000114812",-4.50126565437257,3.89077382790994,247.525008881366,8.99540256235497e-56,2.80854458801847e-53
"ENSG00000117650",3.90075570249511,1.66614303808768,247.279652523887,1.01744912938692e-55,3.11439183507044e-53
"ENSG00000185652",-4.50197561240771,1.47221131005956,246.556869561558,1.46249240868338e-55,4.39057095999159e-53
"ENSG00000171848",3.08135853405948,3.50375663355981,246.205222598225,1.74485862778927e-55,5.13943170536193e-53
"ENSG00000161800",2.13674390322172,2.67442050940767,245.542838128851,2.43318726949157e-55,7.03416416000609e-53
"ENSG00000071539",2.7798425989056,0.887173383330404,245.177061927015,2.92364043415246e-55,8.29835469410072e-53
"ENSG00000144655",-2.32341653792853,6.01108350187168,240.797360656655,2.63539968263766e-54,7.34664722243868e-52
"ENSG00000080986",2.90557648813392,1.51010877558074,240.405725680833,3.20803813775419e-54,8.78608480148785e-52
"ENSG00000198417",-6.15151747008269,6.84771826474283,239.1069495206,6.15788923100294e-54,1.65742773767564e-51
"ENSG00000123454",-4.3561104359916,4.23315677304892,237.831980331062,1.16799060331956e-53,3.09042395057995e-51
"ENSG00000126759",-4.26326999261105,4.22920946645607,234.816909371647,5.307636421314e-53,1.38095853621888e-50
"ENSG00000160339",-7.01181632012859,4.80845427143041,232.850243679953,1.4248470012445e-52,3.64644041580786e-50
"ENSG00000100162",3.11065639481662,1.27040674493648,232.477848571886,1.71781913862122e-52,4.32530235048642e-50
"ENSG00000137135",2.47626879769953,0.956661849267404,229.165949367059,9.06226015040749e-52,2.24557052711129e-49
"ENSG00000113594",-3.31405550236825,5.10246672844035,228.43227324204,1.30991352769189e-51,3.19516563762471e-49
"ENSG00000137807",2.9178401139208,1.37128783645519,227.651601922337,1.93865372826289e-51,4.65604974644799e-49
"ENSG00000160767",1.57336721222826,3.93894638290967,224.617822426817,8.89539271810211e-51,2.10402993518624e-48
"ENSG00000150625",-4.45814916084899,2.31200442299565,223.665588950419,1.43500847023765e-50,3.34356973565373e-48
"ENSG00000145287",-3.80621036446969,2.18664623493622,220.247462664582,7.98740689746652e-50,1.83369719229926e-47
"ENSG00000101412",3.51195812383109,3.10226982130896,219.233394333492,1.32923305355499e-49,3.00734162305027e-47
"ENSG00000145824",-7.39122621256585,4.29002284164521,218.192236296014,2.24238505907282e-49,5.00083902245511e-47
"ENSG00000101057",3.46241713430564,2.60094529133588,217.945630676663,2.53806816660897e-49,5.58053269703278e-47
"ENSG00000138315",-3.51748159490751,5.54876659486667,217.059554650557,3.96085480401875e-49,8.58790338132455e-47
"ENSG00000093009",3.08570262384805,1.2131340382075,216.838754894656,4.42541485848611e-49,9.42947511497525e-47
"ENSG00000276644",-2.88543206449368,0.495608131672162,216.818884483739,4.46980435915809e-49,9.42947511497525e-47
"ENSG00000140945",2.7064747941959,2.40016863945256,215.910749801787,7.05327210795733e-49,1.46811507836429e-46
"ENSG00000120334",2.08963066853729,1.00055624422761,215.763135755225,7.59611947033351e-49,1.56030290857074e-46
